image_path,label_index,mask_path,anomaly_type,split,semi_matte_sheen,intact_shell_structure,reddish_brown_hue,subtle_radial_striations,uniform_reddish_brown_hue,defined_seam_line,solid_outer_casing,rounded_ovoid_profile,surface_irregularity,color_deviation,structural_discontinuity,texture_inconsistency,unexpected_surface_pattern,linear_shell_fracture,exposed_inner_material,radial_shell_split,visible_linear_crack,jagged_break_edges,rough_fracture_edges,radial_incision_mark,jagged_opening_edge,surface_abrasion_mark,perforation_at_apex,perforation_hole,structural_breach_hole,damaged_shell_edge,apical_breach,perforated_shell_body,structural_material_loss,seam_failure_point,jagged_edge_break,localized_material_loss,white_pigment_deposit,chalky_surface_deposit,apex_pigment_deposit,seam_obfuscation
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/233.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/234.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/235.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/236.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/237.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/238.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/239.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/240.png,0,,good,test,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/241.png,0,,good,test,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/242.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/243.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/244.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/245.png,0,,good,train,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/246.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/247.png,0,,good,val,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/248.png,0,,good,train,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/249.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/250.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/251.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/252.png,0,,good,train,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/253.png,0,,good,test,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/254.png,0,,good,val,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/255.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/256.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/257.png,0,,good,val,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/258.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/259.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/260.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/261.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/262.png,0,,good,train,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/263.png,0,,good,val,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/264.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/265.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/266.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/267.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/268.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/269.png,0,,good,train,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/270.png,0,,good,train,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/271.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/272.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/273.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/274.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/275.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/276.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/277.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/278.png,0,,good,test,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/279.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/280.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/281.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/282.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/283.png,0,,good,train,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/284.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/285.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/286.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/287.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/288.png,0,,good,train,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/289.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/290.png,0,,good,train,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/291.png,0,,good,val,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/292.png,0,,good,val,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/293.png,0,,good,val,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/294.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/295.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/296.png,0,,good,val,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/297.png,0,,good,train,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/298.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/299.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/300.png,0,,good,test,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/301.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/302.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/303.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/304.png,0,,good,val,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/305.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/306.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/307.png,0,,good,train,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/308.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/309.png,0,,good,train,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/310.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/311.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/312.png,0,,good,test,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/313.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/314.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/315.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/316.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/317.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/318.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/319.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/320.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/321.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/322.png,0,,good,test,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/323.png,0,,good,test,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/324.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/325.png,0,,good,train,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/326.png,0,,good,train,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/327.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/328.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/329.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/330.png,0,,good,train,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/331.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/332.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/333.png,0,,good,val,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/334.png,0,,good,test,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/335.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/336.png,0,,good,val,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/337.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/338.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/339.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/340.png,0,,good,val,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/341.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/342.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/343.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/344.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/345.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/346.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/347.png,0,,good,test,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/348.png,0,,good,train,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/349.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/350.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
